agricultureStructureIndicator,asOfDate,basementEnclosureCrawlspaceType,policyCount,crsClassificationCode,dateOfLoss,elevatedBuildingIndicator,elevationCertificateIndicator,elevationDifference,baseFloodElevation,ratedFloodZone,houseWorship,locationOfContents,lowestAdjacentGrade,lowestFloorElevation,numberOfFloorsInTheInsuredBuilding,nonProfitIndicator,obstructionType,occupancyType,originalConstructionDate,originalNBDate,amountPaidOnBuildingClaim,amountPaidOnContentsClaim,amountPaidOnIncreasedCostOfComplianceClaim,postFIRMConstructionIndicator,rateMethod,smallBusinessIndicatorBuilding,totalBuildingInsuranceCoverage,totalContentsInsuranceCoverage,yearOfLoss,primaryResidenceIndicator,buildingDamageAmount,buildingDeductibleCode,netBuildingPaymentAmount,buildingPropertyValue,causeOfDamage,condominiumCoverageTypeCode,contentsDamageAmount,contentsDeductibleCode,netContentsPaymentAmount,contentsPropertyValue,disasterAssistanceCoverageRequired,eventDesignationNumber,ficoNumber,floodCharacteristicsIndicator,floodWaterDuration,floodproofedIndicator,floodEvent,iccCoverage,netIccPaymentAmount,nfipRatedCommunityNumber,nfipCommunityNumberCurrent,nfipCommunityName,nonPaymentReasonContents,nonPaymentReasonBuilding,numberOfUnits,buildingReplacementCost,contentsReplacementCost,replacementCostBasis,stateOwnedIndicator,waterDepth,floodZoneCurrent,buildingDescriptionCode,rentalPropertyIndicator,state,reportedCity,reportedZipCode,countyCode,censusTract,censusBlockGroupFips,latitude,longitude,id
False,2026-01-12T00:00:00.000Z,,1,,2004-09-16T00:00:00.000Z,True,,4.0,10.0,VE,False,4.0,0.0,0.0,2.0,False,10.0,11,1991-01-01T00:00:00.000Z,1995-04-08T00:00:00.000Z,4345.11,0.0,0.0,True,RatingEngine,False,250000,53000,2004,False,4846.0,F,4345.11,312000.0,4,N,,1,0.0,,,,642.0,,0.0,False,Hurricane Ivan,30000.0,0.0,010418,010418,"DAUPHIN ISLAND, TOWN OF",,,1,390000.0,,A,False,0.0,VE,1.0,False,AL,Currently Unavailable,36528,01097,01097007203,010970072032,30.3,-88.2,4f0eeb0c-316d-4a80-8ea4-0f0f245c53cf
False,2026-01-12T00:00:00.000Z,2.0,1,,2005-01-07T00:00:00.000Z,False,,,,AE,False,,,,2.0,False,,1,1930-01-01T00:00:00.000Z,2003-04-04T00:00:00.000Z,,,,False,1,False,21000,0,2005,False,1.0,5,0.0,50250.0,4,N,,,0.0,,0.0,,,,0.0,False,,30000.0,0.0,390572,390572,"MARIETTA, CITY OF",,01,1,60400.0,,A,False,0.0,AE,1.0,False,OH,Currently Unavailable,45750,39167,39167020500,391670205001,39.4,-81.5,fa235bcf-e81c-4f89-86d1-e009d21c570d
False,2026-01-12T00:00:00.000Z,0.0,1,,2023-09-25T00:00:00.000Z,False,,,,AE,False,4.0,,,2.0,False,,11,1950-12-31T00:00:00.000Z,2014-10-10T00:00:00.000Z,0.0,0.0,0.0,False,RatingEngine,False,250000,100000,2023,True,0.0,2,0.0,0.0,,N,0.0,1,0.0,0.0,0.0,,,,,False,,30000.0,0.0,360476,360476,"LAWRENCE, VILLAGE OF",99,99,1,0.0,0.0,A,False,,AE,1.0,False,NY,Currently Unavailable,11559,36059,36059411600,360594116004,40.6,-73.7,c9115ba4-79f0-4207-ab36-09b4bc941096
False,2026-01-12T00:00:00.000Z,2.0,1,,2012-10-29T00:00:00.000Z,False,,,,AE,False,,,,3.0,False,,1,1955-01-01T00:00:00.000Z,2004-10-08T00:00:00.000Z,2201.33,0.0,0.0,False,1,False,105300,0,2012,False,3201.0,2,2201.33,119400.0,4,N,,0,0.0,,0.0,,305.0,,0.0,False,Hurricane Sandy,30000.0,0.0,340149,340149,"WOODLYNNE, BOROUGH OF",,,1,143280.0,,A,False,-6.0,AE,1.0,False,NJ,Currently Unavailable,08107,34007,34007604100,340076041002,39.9,-75.1,ba76dbd5-16f8-4a2b-ae2a-8098933ac252
False,2026-01-12T00:00:00.000Z,,1,,1998-03-08T00:00:00.000Z,False,,4.0,,AE,False,3.0,,,1.0,False,10.0,1,1970-07-01T00:00:00.000Z,1990-01-20T00:00:00.000Z,1753.46,769.3,0.0,False,1,False,49500,14100,1998,False,2253.0,0,1753.46,59500.0,4,N,1269.0,0,769.3,0.0,0.0,,,,0.0,False,,15000.0,0.0,285253,,,,,1,70000.0,0.0,A,False,1.0,,,False,MS,Currently Unavailable,39501,28047,28047003800,280470038001,30.4,-89.1,e89839f1-7280-420f-9144-a571b4eadff6
False,2026-01-12T00:00:00.000Z,,1,,1983-04-06T00:00:00.000Z,False,,1.0,0.0,A01,False,3.0,,1.0,1.0,False,10.0,1,1979-07-01T00:00:00.000Z,1981-09-21T00:00:00.000Z,0.0,361.0,0.0,True,1,False,35200,7400,1983,False,,0,0.0,,4,N,645.0,0,361.0,20000.0,0.0,,90.0,,0.0,False,Flooding,,0.0,225199,,,,97,1,,0.0,A,False,0.0,,,False,LA,Currently Unavailable,70072,22051,22051027701,220510277013,29.9,-90.1,1306266d-d1e2-4259-bc46-87ada9edf9fc
False,2026-01-12T00:00:00.000Z,,1,,1984-05-07T00:00:00.000Z,False,,,,B,False,3.0,,,1.0,False,10.0,4,1492-10-12T00:00:00.000Z,1982-01-27T00:00:00.000Z,,,,False,1,False,900,2100,1984,False,,,0.0,,1,N,,,0.0,,0.0,,512.0,,0.0,False,Flooding,,0.0,210193,,,97,97,1,,,,False,0.0,,,False,KY,Currently Unavailable,,21195,21195930200,211959302004,37.5,-82.5,eb25c9a2-81e0-4115-81ee-2babfb0e5c86
False,2026-01-12T00:00:00.000Z,,1,,2010-03-13T00:00:00.000Z,False,1,,,X,False,,,,1.0,False,,6,1937-01-01T00:00:00.000Z,2007-07-04T00:00:00.000Z,6736.79,0.0,0.0,False,1,False,500000,0,2010,False,7237.0,F,6736.79,194836.0,4,N,,0,0.0,,0.0,,,,0.0,False,,30000.0,0.0,540169,,,,,1,847110.0,,A,False,0.0,,8.0,False,WV,Currently Unavailable,25813,54081,54081000804,540810008042,37.7,-81.1,01aca1ac-0000-4944-ae7d-3d99c5f02b28
False,2026-01-12T00:00:00.000Z,,1,,1997-12-13T00:00:00.000Z,False,,,,X,False,,,,1.0,False,10.0,1,1977-06-22T00:00:00.000Z,1993-08-08T00:00:00.000Z,2069.46,0.0,0.0,False,1,False,117800,55000,1997,True,2570.0,0,2069.46,111355.0,4,N,,0,0.0,,0.0,,,,0.0,False,,15000.0,0.0,120112,,,20,,1,111355.0,,R,False,1.0,,,False,FL,Currently Unavailable,33624,12057,12057011416,120570114162,28.0,-82.5,8634f418-4d05-4ddc-8d99-1aed0c287efe
False,2026-01-12T00:00:00.000Z,1.0,1,,1978-03-25T00:00:00.000Z,False,,,,,False,,,,4.0,False,,1,1492-10-12T00:00:00.000Z,1978-03-22T00:00:00.000Z,625.62,0.0,0.0,False,,False,10000,0,1978,False,826.0,,625.62,10000.0,1,,,,0.0,,,,,,0.0,False,,,0.0,300144,,,,,1,0.0,,A,False,0.0,,,False,MT,Currently Unavailable,59523,30005,30005000200,300050002003,48.6,-109.2,f89f8777-fc6b-4571-95c7-4a7fe6dad146
False,2026-01-12T00:00:00.000Z,,1,,1983-08-18T00:00:00.000Z,False,,,,V12,False,4.0,,,2.0,False,10.0,1,1974-07-01T00:00:00.000Z,1983-04-25T00:00:00.000Z,276.05,983.95,0.0,False,1,False,42400,5300,1983,False,843.0,0,276.05,38400.0,1,N,2067.0,0,983.95,7500.0,0.0,,501.0,,0.0,False,Hurricane Alicia,,0.0,485469,,,,,1,0.0,0.0,A,False,-6.0,,,False,TX,Currently Unavailable,,48167,48167726100,481677261002,29.1,-95.0,4b186b76-974e-4b15-9cc0-d1e12607100e
False,2026-01-12T00:00:00.000Z,,1,,2001-06-08T00:00:00.000Z,True,3,7.0,0.0,A,False,6.0,,6.7,5.0,False,10.0,1,1983-01-01T00:00:00.000Z,1996-11-23T00:00:00.000Z,16648.65,10786.35,0.0,True,1,False,42400,17400,2001,True,17149.0,0,16648.65,43785.0,2,N,11287.0,0,10786.35,0.0,0.0,,154.0,,0.0,False,Tropical Storm Allison,30000.0,0.0,220013,,,,,1,58380.0,0.0,A,False,8.0,,,False,LA,Currently Unavailable,70769,22005,22005030101,220050301011,30.3,-90.9,0ea4a9a2-9b12-4486-8931-b026db078a91
False,2026-01-12T00:00:00.000Z,,1,,1998-01-04T00:00:00.000Z,False,,,,X,False,,,,1.0,False,10.0,1,1965-06-01T00:00:00.000Z,1995-11-21T00:00:00.000Z,15991.04,5349.0,0.0,False,7,False,100000,25000,1998,False,16491.0,0,15991.04,128576.0,4,N,5849.0,0,5349.0,0.0,0.0,,,,0.0,False,,15000.0,0.0,485451,,,,,1,131200.0,0.0,A,False,0.0,,,False,TX,Currently Unavailable,77511,48039,48039661400,480396614002,29.4,-95.3,6b44d939-2370-4323-9e8b-23c9dd4d47ad
False,2026-01-12T00:00:00.000Z,,1,,2006-10-06T00:00:00.000Z,True,3,-3.0,9.0,A07,False,4.0,5.3,5.6,2.0,False,10.0,1,1958-01-01T00:00:00.000Z,2003-12-02T00:00:00.000Z,14651.35,0.0,0.0,False,1,False,234700,13500,2006,True,15151.0,1,14651.35,205029.0,4,N,,1,0.0,,0.0,,,,0.0,False,,30000.0,0.0,515527,,,20,,1,207100.0,,A,False,1.0,,,False,VA,Currently Unavailable,23669,51650,51650010701,516500107011,37.1,-76.4,1f80c663-db32-4771-9e5b-408e2b92c6bf
False,2026-01-12T00:00:00.000Z,,1,,2001-06-08T00:00:00.000Z,False,,,,X,False,4.0,,,2.0,False,10.0,1,1967-01-01T00:00:00.000Z,1996-01-16T00:00:00.000Z,6639.38,0.0,0.0,False,1,False,250000,60000,2001,True,5908.0,1,6639.38,119023.0,4,N,,1,0.0,,0.0,,633.0,,0.0,False,Tropical Storm Allison,30000.0,0.0,480296,,,,,1,180339.0,,R,False,1.0,,,False,TX,Currently Unavailable,77079,48201,48201450200,482014502002,29.8,-95.6,3b7cf636-46a3-4eb1-8d36-60164f539812
False,2026-01-12T00:00:00.000Z,,1,,2017-09-10T00:00:00.000Z,False,,0.0,8.0,AHB,False,4.0,6.6,7.9,2.0,False,,1,1979-01-01T00:00:00.000Z,2016-11-03T00:00:00.000Z,2351.48,0.0,0.0,True,1,False,100500,21000,2017,True,3524.0,F,2351.48,84208.0,4,N,,F,0.0,,0.0,,684.0,,0.0,False,Hurricane Irma,30000.0,0.0,120643,120643,"HIALEAH, CITY OF",97,,1,96103.0,,R,False,,AHB,1.0,False,FL,Currently Unavailable,33012,12086,12086009314,120860093142,25.9,-80.3,a1267793-54ea-4fca-87f6-9695afcb1870
False,2026-01-12T00:00:00.000Z,,1,,1998-03-08T00:00:00.000Z,False,,,,X,False,3.0,,,1.0,False,10.0,1,1995-01-01T00:00:00.000Z,1996-08-30T00:00:00.000Z,4657.0,0.0,0.0,True,7,False,125000,30000,1998,True,6159.0,0,4657.0,90000.0,4,N,,0,0.0,,0.0,,123.0,,0.0,False,Flooding,20000.0,0.0,130122,,,97,,1,90000.0,,A,False,0.0,,,False,GA,Currently Unavailable,31763,13177,13177020402,131770204023,31.7,-84.2,dac783b4-9b80-4920-b4d0-6b9daa26e46b
False,2026-01-12T00:00:00.000Z,2.0,1,,2012-10-29T00:00:00.000Z,False,,,,X,False,3.0,,,2.0,False,,3,1910-07-01T00:00:00.000Z,2011-08-05T00:00:00.000Z,11866.5,0.0,0.0,False,7,False,250000,8000,2012,True,12866.0,1,11866.5,104905.0,3,N,,1,0.0,,0.0,,305.0,,0.0,False,Hurricane Sandy,30000.0,0.0,340307,,,20,,1,476842.0,,A,False,6.0,,1.0,False,NJ,Currently Unavailable,07740,34025,34025805400,340258054001,40.3,-74.0,0dfa17a9-52e4-4a66-9f26-a9293ae5147a
False,2026-01-12T00:00:00.000Z,,1,,1993-04-14T00:00:00.000Z,False,,,,A17,False,3.0,,,1.0,False,10.0,1,1972-01-01T00:00:00.000Z,1992-11-01T00:00:00.000Z,19385.76,5000.0,0.0,False,1,False,33000,5000,1993,False,20136.0,9,19385.76,35235.0,2,A,5750.0,9,5000.0,0.0,0.0,,,,0.0,False,,,0.0,290315,,,,,1,0.0,0.0,A,False,1.0,,,False,MO,Currently Unavailable,63301,29183,29183311500,291833115001,38.9,-90.6,6284f94f-18db-4413-af88-aeb6b3aa36b7
False,2026-01-12T00:00:00.000Z,1.0,1,,1984-07-08T00:00:00.000Z,False,,,,C,False,2.0,,,3.0,False,10.0,1,1959-05-01T00:00:00.000Z,1978-11-25T00:00:00.000Z,3215.29,569.5,0.0,False,1,False,29700,10500,1984,False,3716.0,0,3215.29,123000.0,1,N,1070.0,0,569.5,70000.0,0.0,,,,0.0,False,,,0.0,360922,,,,,1,0.0,0.0,A,False,1.0,,,False,NY,Currently Unavailable,10804,36119,36119006700,361190067001,40.9,-73.8,d9235924-8b0c-4dcc-88d8-1a56eff43ef4
False,2026-01-12T00:00:00.000Z,,1,,1993-03-13T00:00:00.000Z,True,,0.0,,V17,False,4.0,,,2.0,False,10.0,1,1989-03-29T00:00:00.000Z,1989-04-08T00:00:00.000Z,1212.5,0.0,0.0,True,2,False,133100,12100,1993,False,1800.0,0,1212.5,133100.0,2,N,,0,0.0,,0.0,,,,0.0,False,,,0.0,375352,,,,,1,0.0,,A,False,1.0,,,False,NC,Currently Unavailable,28462,37019,37019020402,370190204022,33.9,-78.3,5380e95f-0ba7-4da9-9492-688580f69ed1
False,2026-01-12T00:00:00.000Z,1.0,1,,2015-10-31T00:00:00.000Z,True,2,-3.0,218.8,X,False,2.0,215.1,215.4,2.0,False,54.0,1,1963-07-01T00:00:00.000Z,2014-06-06T00:00:00.000Z,14340.6,0.0,0.0,False,B,False,250000,100000,2015,True,15590.0,F,14340.6,321671.0,2,N,470.0,F,0.0,0.0,0.0,,,,0.0,False,,30000.0,0.0,410240,410240,"BEAVERTON,CITY OF",01,,1,365265.0,0.0,A,False,1.0,AE,1.0,False,OR,Currently Unavailable,97005,41067,41067030401,410670304012,45.5,-122.8,40447f47-f929-4675-8732-b0ea92013d5e
False,2026-01-12T00:00:00.000Z,,1,,1998-09-25T00:00:00.000Z,False,,,,AE,False,3.0,,,1.0,False,,1,1971-07-01T00:00:00.000Z,1995-05-20T00:00:00.000Z,57264.98,0.0,0.0,False,1,False,219900,0,1998,False,58265.0,1,57264.98,81840.0,1,N,,0,0.0,,0.0,,131.0,,0.0,False,Hurricane Georges (Keys),30000.0,0.0,120681,,,,,1,136500.0,,A,False,1.0,,,False,FL,Currently Unavailable,33050,12087,12087971100,120879711001,24.7,-81.1,0e5e201d-8995-478e-8b8c-0a0a6a6e450e
False,2026-01-12T00:00:00.000Z,,1,,2021-10-06T00:00:00.000Z,False,,,,AE,False,,,,1.0,False,,11,1990-01-01T00:00:00.000Z,2013-04-09T00:00:00.000Z,69348.18,17778.69,0.0,True,RatingEngine,False,250000,100000,2021,True,64809.0,F,69348.18,157036.0,4,N,19029.0,1,17778.69,0.0,0.0,,,,,False,,30000.0,0.0,010193,010193,"PELHAM, CITY OF",97,,1,353681.0,0.0,A,False,1.0,AE,1.0,False,AL,Currently Unavailable,35124,01117,01117030352,011170303522,33.3,-86.8,568b9e0b-465a-4327-ad85-be314532640d
False,2026-01-12T00:00:00.000Z,,1,,1979-05-27T00:00:00.000Z,False,1,,,A,False,2.0,,,3.0,False,10.0,1,1492-10-12T00:00:00.000Z,1978-01-29T00:00:00.000Z,355.0,386.51,0.0,False,3,False,2200,7000,1979,False,555.0,,355.0,42000.0,1,N,987.0,,386.51,20000.0,0.0,,,,0.0,False,,,0.0,210033,,,,,1,0.0,0.0,A,False,-6.0,,,False,KY,Currently Unavailable,42071,21035,21035010500,210350105001,36.6,-88.3,b6c189f7-20c9-4a34-85d7-6234418df646
False,2026-01-12T00:00:00.000Z,,1,,2004-09-16T00:00:00.000Z,True,,7.0,8.0,VE,False,3.0,0.0,14.5,1.0,False,10.0,1,1997-01-17T00:00:00.000Z,1997-06-02T00:00:00.000Z,,,,True,1,False,31900,20000,2004,True,,0,0.0,,0,U,,0,0.0,,0.0,,643.0,,0.0,False,Hurricane Ivan,,0.0,125158,,,97,97,1,,,A,False,0.0,,,False,FL,Currently Unavailable,32541,12091,12091023303,120910233034,30.4,-86.5,258dd716-da59-44ee-be89-e34e9ed6f23d
False,2026-01-12T00:00:00.000Z,2.0,1,,2011-08-28T00:00:00.000Z,False,,-9.0,14.0,AE,False,3.0,10.5,15.2,1.0,False,,13,1968-01-01T00:00:00.000Z,2010-09-20T00:00:00.000Z,250000.0,0.0,0.0,False,RatingEngine,False,125000,11000,2011,False,259040.0,2,250000.0,2240262.0,4,N,475.0,2,0.0,0.0,,,282.0,,0.0,False,Hurricane Irene,30000.0,0.0,345314,345314,"RAHWAY, CITY OF",01,,8,3294503.0,0.0,A,False,0.0,AE,1.0,False,NJ,Currently Unavailable,07065,34039,34039035500,340390355004,40.6,-74.3,ac7127a9-9dad-4f3d-93a1-ed2c30d8929b
False,2026-01-12T00:00:00.000Z,,1,,2005-08-29T00:00:00.000Z,False,,0.0,,A04,False,4.0,,,2.0,False,10.0,1,1974-11-30T00:00:00.000Z,1986-05-25T00:00:00.000Z,98600.0,38300.0,0.0,False,1,False,155900,77300,2005,True,130429.0,1,98600.0,130429.0,B,N,69646.0,1,38300.0,0.0,0.0,,654.0,,0.0,False,Hurricane Katrina,30000.0,0.0,225203,,,,,0,134462.0,0.0,A,False,8.0,,,False,LA,Currently Unavailable,70126,22071,22071001735,220710017352,30.0,-90.0,a5fe4316-9bfc-4550-8a9b-dcc1e5ff53af
False,2026-01-12T00:00:00.000Z,,1,,2021-08-29T00:00:00.000Z,False,,,,X,False,3.0,,,1.0,False,,11,1975-01-01T00:00:00.000Z,2021-04-28T00:00:00.000Z,0.0,0.0,0.0,True,RatingEngine,False,200000,80000,2021,True,0.0,F,0.0,192876.0,0,N,0.0,1,0.0,8000.0,,LA0421,,,,False,Hurricane Ida,30000.0,0.0,225204,225204,ST. BERNARD PARISH*,06,06,1,271656.0,0.0,A,False,,X,1.0,False,LA,Currently Unavailable,70043,22087,22087030206,220870302061,29.9,-89.9,441374ce-44c1-4240-9619-39be39422c17
False,2026-01-12T00:00:00.000Z,,1,,2002-09-27T00:00:00.000Z,False,,,,A14,False,3.0,,,1.0,False,,1,1974-07-01T00:00:00.000Z,1985-09-22T00:00:00.000Z,4724.04,3736.9,0.0,False,1,False,45200,13400,2002,True,5724.0,1,4724.04,110670.0,4,N,4736.0,1,3736.9,0.0,0.0,,165.0,,0.0,False,Tropical Storm Isidore,30000.0,0.0,285256,,,,,1,119000.0,0.0,A,False,0.0,,,False,MS,Currently Unavailable,39532,28059,28059040300,280590403004,30.4,-88.9,8d067bce-0a66-4044-bfbb-2f958f89398b
False,2026-01-12T00:00:00.000Z,,1,,2008-09-14T00:00:00.000Z,False,,,,A,False,,,,1.0,False,,1,1972-01-01T00:00:00.000Z,2007-08-16T00:00:00.000Z,56400.0,5300.0,0.0,False,1,False,56400,5300,2008,True,57400.0,1,56400.0,6464360.0,1,N,9590.0,1,5300.0,0.0,0.0,,668.0,,0.0,False,Hurricane Ike,30000.0,0.0,480385,,,,,1,6464360.0,0.0,A,False,3.0,,,False,TX,Currently Unavailable,77705,48245,48245011303,482450113032,29.9,-94.2,9ac4e881-fc27-4aee-b16a-d8241fb72f48
False,2026-01-12T00:00:00.000Z,,1,,1995-05-09T00:00:00.000Z,False,2,,,A04,False,3.0,,,1.0,False,10.0,4,1954-07-01T00:00:00.000Z,1990-07-12T00:00:00.000Z,1000.0,7400.0,0.0,False,1,False,1000,7400,1995,False,14721.0,9,1000.0,275000.0,2,N,21652.0,9,7400.0,0.0,0.0,,582.0,,0.0,False,Flooding,,0.0,225203,,,,,1,300000.0,0.0,A,False,,,,False,LA,Currently Unavailable,70118,22071,22071007501,220710075015,30.0,-90.1,b3f0f998-af7d-41cc-b7c6-f9350c095eb4
False,2026-01-12T00:00:00.000Z,,1,,1996-01-14T00:00:00.000Z,False,,,,X,False,,,,2.0,False,10.0,4,1975-07-01T00:00:00.000Z,1995-01-14T00:00:00.000Z,,,,False,1,False,220000,0,1996,False,,0,0.0,,4,N,,0,0.0,,0.0,,,,0.0,False,,,0.0,420380,,,97,97,1,,,A,False,0.0,,,False,PA,Currently Unavailable,17110,42043,42043020900,420430209004,40.3,-76.9,7640bf03-cdad-4fcb-b499-51adacd04cb8
False,2026-01-12T00:00:00.000Z,,1,,1989-08-18T00:00:00.000Z,False,2,,,A05,False,4.0,,,2.0,False,10.0,1,1969-07-01T00:00:00.000Z,1988-10-17T00:00:00.000Z,518.5,0.0,0.0,False,1,False,72000,0,1989,False,1068.0,9,518.5,62600.0,1,N,,,0.0,,0.0,,,,0.0,False,,,0.0,515531,,,,,1,0.0,,A,False,-2.0,,,False,VA,Currently Unavailable,23452,51810,51810045415,518100454152,36.8,-76.1,07989adb-0ec3-46db-b007-123f8bcf3357
False,2026-01-12T00:00:00.000Z,,1,,2018-06-23T00:00:00.000Z,False,,6.0,10.0,AE,False,3.0,,,1.0,False,,11,1978-07-01T00:00:00.000Z,2010-10-09T00:00:00.000Z,1024.99,0.0,0.0,True,RatingEngine,False,250000,26000,2018,False,2275.0,F,1024.99,61327.0,1,N,,1,0.0,,,,,,0.0,False,,30000.0,0.0,340167,340167,"DOWNE, TOWNSHIP OF",20,,1,86376.0,,A,False,0.0,AE,1.0,False,NJ,Currently Unavailable,08345,34011,34011010302,340110103022,39.3,-75.2,dba0b351-85ba-4fcd-b871-e4b51106f272
False,2026-01-12T00:00:00.000Z,2.0,1,,2012-10-30T00:00:00.000Z,False,1,,,AE,False,,,,3.0,False,,1,1940-07-01T00:00:00.000Z,2001-11-28T00:00:00.000Z,6253.56,0.0,0.0,False,1,False,250000,0,2012,False,7700.0,2,6253.56,133838.0,2,N,,0,0.0,,0.0,,305.0,,0.0,False,Hurricane Sandy,30000.0,0.0,340046,340046,"LITTLE FERRY, BOROUGH OF",,,1,167297.0,,R,False,12.0,AE,,False,NJ,Currently Unavailable,07643,34003,34003029100,340030291001,40.9,-74.0,f973e897-4062-4629-b3f0-320df125a184
False,2026-01-12T00:00:00.000Z,1.0,1,,2011-08-28T00:00:00.000Z,False,,,,X,False,2.0,,,2.0,False,,1,1955-07-01T00:00:00.000Z,2003-12-11T00:00:00.000Z,5804.73,0.0,0.0,False,7,False,250000,100000,2011,True,6804.0,1,5804.73,244691.0,2,N,683.0,1,0.0,0.0,0.0,,282.0,,0.0,False,Hurricane Irene,30000.0,0.0,340434,,,01,,1,309736.0,0.0,R,False,1.0,,1.0,False,NJ,Currently Unavailable,08540,34035,34035053402,340350534021,40.4,-74.6,1906075d-d059-4e95-a4e3-6a9749fef256
False,2026-01-12T00:00:00.000Z,,1,,2008-09-14T00:00:00.000Z,True,,,,AE,False,4.0,,,2.0,False,10.0,1,1955-06-01T00:00:00.000Z,2004-05-14T00:00:00.000Z,0.0,2577.58,0.0,False,1,False,38100,17800,2008,True,,1,0.0,,4,N,3078.0,1,2577.58,0.0,0.0,,668.0,,0.0,False,Hurricane Ike,30000.0,0.0,480296,,,,,1,,0.0,A,False,0.0,,,False,TX,Currently Unavailable,77026,48201,48201211700,482012117003,29.8,-95.3,62377503-3eb0-4086-9ac9-532e7706f91b
False,2026-01-12T00:00:00.000Z,,1,,1997-08-20T00:00:00.000Z,False,,,,A07,False,4.0,,,2.0,False,10.0,1,1970-01-01T00:00:00.000Z,1992-07-15T00:00:00.000Z,,,,False,1,False,82500,5500,1997,False,,9,0.0,,2,N,,9,0.0,,0.0,,608.0,,0.0,False,Flooding,15000.0,0.0,345288,,,97,97,1,,,A,False,0.0,,,False,NJ,Currently Unavailable,08204,34009,34009022000,340090220001,38.9,-74.9,31b1278f-0756-418e-9381-a3950d129fa3
False,2026-01-12T00:00:00.000Z,,1,,2021-07-09T00:00:00.000Z,True,,,,X,False,,,,2.0,False,,11,1978-01-01T00:00:00.000Z,2020-05-03T00:00:00.000Z,19887.22,0.0,0.0,False,RatingEngine,False,250000,100000,2021,True,15502.0,2,19887.22,232720.0,4,N,564.0,1,0.0,0.0,,,,,,False,Hurricane Elsa,30000.0,0.0,421889,421889,"JACKSON, TOWNSHIP OF",01,,1,331499.0,0.0,R,False,-6.0,X,1.0,False,PA,Currently Unavailable,18352,42089,,,,,8e26f955-d830-41a4-9ca7-1e0dff78e1a5
False,2026-01-12T00:00:00.000Z,2.0,1,,2012-08-29T00:00:00.000Z,True,,-11.0,17.0,V15,False,,-1.8,5.9,3.0,False,30.0,1,2002-06-14T00:00:00.000Z,2004-08-30T00:00:00.000Z,,,,True,2,False,250000,0,2012,True,1772.0,A,0.0,214073.0,0,N,,,0.0,,0.0,,299.0,,0.0,False,Hurricane Isaac,30000.0,0.0,225205,225205,ST. TAMMANY PARISH*,20,01,0,243265.0,,A,False,2.0,V15,1.0,False,LA,Currently Unavailable,70458,22103,22103040802,221030408023,30.2,-89.8,514286f4-73d5-49f6-9fdf-999dff1f61cf
False,2026-01-12T00:00:00.000Z,,1,,2005-08-29T00:00:00.000Z,False,,,,C,False,3.0,,,1.0,False,,1,1975-01-01T00:00:00.000Z,2002-08-18T00:00:00.000Z,,,,True,7,False,75000,30000,2005,True,,1,0.0,,1,N,,1,0.0,,0.0,,653.0,,0.0,False,Hurricane Katrina,30000.0,0.0,285251,,,,06,1,,,,False,0.0,,,False,MS,Currently Unavailable,39520,28045,28045030100,280450301003,30.3,-89.4,61edf8a3-ca3f-445d-a205-8d3184eea758
False,2026-01-12T00:00:00.000Z,,1,,1979-08-28T00:00:00.000Z,False,,,,,False,2.0,,,3.0,False,10.0,1,1492-10-12T00:00:00.000Z,1979-02-25T00:00:00.000Z,1248.85,2174.61,0.0,False,1,False,5500,4000,1979,False,1449.0,,1248.85,32600.0,4,N,2375.0,,2174.61,15000.0,0.0,,,,0.0,False,,,0.0,360230,,,,,1,0.0,0.0,A,False,4.0,,,False,NY,Currently Unavailable,14220,36029,36029000800,360290008004,42.8,-78.8,ed756e2a-67d3-47c6-b19d-b2e80db71135
False,2026-01-12T00:00:00.000Z,,1,,1984-09-18T00:00:00.000Z,False,,,,A05,False,,,,2.0,False,10.0,3,1492-10-12T00:00:00.000Z,1980-06-29T00:00:00.000Z,,,,False,1,False,42200,0,1984,False,,0,0.0,,2,A,,,0.0,,0.0,,520.0,,0.0,False,Flooding,,0.0,480115,,,,20,1,,,,False,0.0,,,False,TX,Currently Unavailable,,48061,48061012305,480610123051,26.1,-97.2,8c0bc510-4cd8-4854-81eb-62a74a572122
False,2026-01-12T00:00:00.000Z,,1,,2002-09-26T00:00:00.000Z,False,,,,A,False,,,,1.0,False,,1,1969-07-15T00:00:00.000Z,2000-08-10T00:00:00.000Z,30833.31,0.0,0.0,False,1,False,150000,0,2002,True,31333.0,0,30833.31,55892.0,4,N,,0,0.0,,0.0,,635.0,,0.0,False,Tropical Storm Isidore,30000.0,0.0,220204,,,,,1,62800.0,,A,False,0.0,,,False,LA,Currently Unavailable,70458,22103,22103041104,221030411041,30.3,-89.8,4b532368-fccf-4d54-8b7a-c630059c5ab2
False,2026-01-12T00:00:00.000Z,,1,,1987-09-05T00:00:00.000Z,False,,,,C,False,3.0,,,1.0,False,10.0,1,1977-07-15T00:00:00.000Z,1986-12-15T00:00:00.000Z,,,,True,1,False,57000,28000,1987,False,,0,0.0,,4,N,,0,0.0,,0.0,,,,0.0,False,,,0.0,455417,,,20,20,1,,,,False,0.0,,,False,SC,Currently Unavailable,29464,45019,45019004611,450190046114,32.8,-79.8,1392ce2d-66af-4e58-a8d9-4ac83f30ab47
